Transaction_ID,Customer_ID,Category,Item,Price_Per_Unit,Quantity,Total_Spent,Payment_Method,Location,Transaction_Date,Discount_Applied
TXN_5769114,CUST_21,"Milk Products",,0.00,7.00,98.00,"Digital Wallet",In-store,2023-09-20,True
TXN_3907047,CUST_19,Beverages,,0.00,2.00,64.00,Cash,Online,2022-01-27,True
TXN_8917078,CUST_18,"Computers and electric accessories",,0.00,8.00,268.00,"Credit Card",Online,2022-10-15,False
TXN_9478901,CUST_11,Patisserie,,0.00,7.00,150.50,"Digital Wallet",In-store,2022-09-23,True
TXN_5200691,CUST_16,Food,,0.00,9.00,153.00,"Credit Card",In-store,2022-07-18,False
TXN_5444047,CUST_21,"Milk Products",,0.00,3.00,96.00,"Credit Card",Online,2022-01-12,False
TXN_7191353,CUST_08,Beverages,,0.00,10.00,290.00,"Digital Wallet",In-store,2024-01-19,False
TXN_8685497,CUST_13,"Electric household essentials",,0.00,8.00,304.00,"Credit Card",In-store,2022-08-22,False
TXN_5456972,CUST_16,"Electric household essentials",,0.00,2.00,82.00,Cash,In-store,2023-11-05,True
TXN_9811351,CUST_07,"Electric household essentials",,0.00,6.00,39.00,"Digital Wallet",In-store,2023-05-22,False
TXN_9576872,CUST_01,"Computers and electric accessories",,0.00,3.00,64.50,Cash,In-store,2022-11-15,True
TXN_9719161,CUST_21,"Computers and electric accessories",,0.00,8.00,304.00,Cash,In-store,2024-09-11,
TXN_6629897,CUST_11,Beverages,,0.00,7.00,213.50,"Credit Card",In-store,2024-03-05,True
TXN_4786582,CUST_16,"Electric household essentials",,0.00,1.00,33.50,"Credit Card",Online,2023-12-18,
TXN_3846417,CUST_17,Beverages,,0.00,2.00,34.00,Cash,In-store,2024-03-30,True
TXN_8830578,CUST_18,"Electric household essentials",,0.00,9.00,112.50,Cash,Online,2023-04-17,False
TXN_5635056,CUST_04,"Computers and electric accessories",,0.00,6.00,102.00,Cash,Online,2023-04-24,True
TXN_1046262,CUST_14,"Milk Products",,0.00,5.00,70.00,Cash,In-store,2022-11-19,False
TXN_4770477,CUST_24,"Electric household essentials",,0.00,7.00,87.50,"Digital Wallet",Online,2022-04-10,
TXN_9966592,CUST_13,Furniture,,0.00,7.00,234.50,Cash,In-store,2022-05-17,
TXN_4654556,CUST_20,Furniture,,0.00,9.00,342.00,Cash,Online,2023-04-27,
TXN_4279707,CUST_19,Furniture,,0.00,2.00,13.00,Cash,Online,2022-03-03,True
TXN_3798658,CUST_25,Beverages,,0.00,9.00,369.00,Cash,Online,2024-02-24,
TXN_8616642,CUST_20,"Milk Products",,0.00,4.00,146.00,"Digital Wallet",Online,2023-11-06,False
TXN_1595090,CUST_19,Patisserie,,0.00,6.00,246.00,Cash,Online,2024-07-11,
TXN_2032489,CUST_14,Butchers,,0.00,8.00,304.00,Cash,Online,2023-09-24,True
TXN_3192013,CUST_01,Beverages,,0.00,9.00,315.00,Cash,In-store,2022-02-13,True
TXN_9404791,CUST_05,"Electric household essentials",,0.00,9.00,369.00,Cash,In-store,2023-08-31,
TXN_9815869,CUST_17,"Electric household essentials",,0.00,9.00,180.00,"Credit Card",In-store,2022-06-25,
TXN_6442349,CUST_17,"Milk Products",,0.00,5.00,137.50,"Credit Card",In-store,2025-01-01,
TXN_8438783,CUST_04,"Electric household essentials",,0.00,7.00,234.50,"Digital Wallet",Online,2022-02-04,
TXN_2065846,CUST_19,"Milk Products",,0.00,1.00,32.00,"Credit Card",Online,2024-02-12,True
TXN_5943276,CUST_02,Food,,0.00,2.00,82.00,"Credit Card",Online,2023-07-25,True
TXN_3969761,CUST_03,"Milk Products",,0.00,1.00,32.00,"Digital Wallet",Online,2022-10-02,
TXN_7107634,CUST_24,"Milk Products",,0.00,3.00,114.00,"Digital Wallet",Online,2022-05-16,False
TXN_2444942,CUST_09,Patisserie,,0.00,8.00,112.00,"Digital Wallet",Online,2023-05-02,False
TXN_2892369,CUST_03,Beverages,,0.00,8.00,280.00,"Credit Card",In-store,2023-06-10,False
TXN_9502131,CUST_12,Beverages,,0.00,3.00,15.00,"Credit Card",Online,2023-07-19,True
TXN_5259819,CUST_19,Patisserie,,0.00,5.00,32.50,"Credit Card",In-store,2022-02-18,
TXN_2143826,CUST_05,"Milk Products",,0.00,5.00,160.00,"Credit Card",In-store,2024-08-14,False
TXN_7177193,CUST_09,Patisserie,,0.00,7.00,161.00,"Digital Wallet",Online,2023-04-02,
TXN_6058330,CUST_08,Patisserie,,0.00,8.00,196.00,"Digital Wallet",Online,2022-05-24,True
TXN_4995249,CUST_14,"Milk Products",,0.00,3.00,28.50,"Digital Wallet",Online,2022-07-28,
TXN_5618781,CUST_09,"Milk Products",,0.00,5.00,55.00,"Digital Wallet",In-store,2022-11-04,
TXN_9958675,CUST_24,"Electric household essentials",,0.00,6.00,120.00,Cash,In-store,2024-02-27,
TXN_5657839,CUST_24,Furniture,,0.00,5.00,197.50,"Credit Card",Online,2024-04-01,
TXN_8362813,CUST_20,Beverages,,0.00,5.00,160.00,Cash,Online,2022-08-22,
TXN_1071762,CUST_19,Beverages,,0.00,3.00,28.50,Cash,In-store,2024-10-31,
TXN_7714982,CUST_20,Butchers,,0.00,4.00,98.00,"Credit Card",Online,2024-06-17,True
TXN_9266601,CUST_12,Food,,0.00,7.00,45.50,"Digital Wallet",Online,2024-04-30,True
TXN_3871513,CUST_15,Patisserie,,0.00,8.00,160.00,"Digital Wallet",Online,2024-07-12,True
TXN_3763280,CUST_20,Beverages,,0.00,1.00,9.50,"Credit Card",In-store,2024-12-20,False
TXN_7798925,CUST_08,Beverages,,0.00,9.00,220.50,Cash,In-store,2023-03-21,False
TXN_7062557,CUST_03,Furniture,,0.00,5.00,32.50,"Credit Card",Online,2023-02-03,
TXN_4145243,CUST_08,Patisserie,,0.00,10.00,185.00,Cash,Online,2024-12-08,
TXN_6198629,CUST_15,"Computers and electric accessories",,0.00,2.00,28.00,"Digital Wallet",Online,2023-10-05,
TXN_7745199,CUST_13,Furniture,,0.00,9.00,342.00,"Digital Wallet",In-store,2022-03-17,
TXN_8951116,CUST_07,"Electric household essentials",,0.00,4.00,50.00,"Credit Card",Online,2023-01-23,
TXN_4297692,CUST_15,Furniture,,0.00,6.00,39.00,"Digital Wallet",Online,2023-06-29,
TXN_3760030,CUST_05,Food,,0.00,2.00,22.00,Cash,Online,2023-11-24,False
TXN_6506416,CUST_02,Furniture,,0.00,5.00,122.50,Cash,In-store,2024-07-24,True
TXN_1201215,CUST_13,"Computers and electric accessories",,0.00,6.00,93.00,Cash,Online,2022-10-03,True
TXN_8227236,CUST_07,"Milk Products",,0.00,4.00,62.00,"Digital Wallet",Online,2024-05-12,True
TXN_4457696,CUST_22,Butchers,,0.00,10.00,215.00,"Credit Card",In-store,2022-12-04,True
TXN_2556431,CUST_04,Beverages,,0.00,7.00,98.00,Cash,Online,2024-02-04,False
TXN_5495445,CUST_21,Butchers,,0.00,7.00,35.00,Cash,Online,2023-09-18,
TXN_9113838,CUST_24,Food,,0.00,8.00,40.00,"Credit Card",In-store,2023-06-30,True
TXN_7671253,CUST_12,"Electric household essentials",,0.00,3.00,69.00,"Credit Card",Online,2022-10-14,True
TXN_3525275,CUST_21,Food,,0.00,1.00,20.00,"Digital Wallet",Online,2024-03-16,False
TXN_3708702,CUST_11,Beverages,,0.00,4.00,20.00,"Credit Card",Online,2022-08-24,False
TXN_6292699,CUST_18,"Computers and electric accessories",,0.00,8.00,244.00,"Credit Card",In-store,2025-01-14,
TXN_5105838,CUST_17,"Electric household essentials",,0.00,3.00,123.00,"Digital Wallet",Online,2024-05-24,True
TXN_2634754,CUST_07,"Electric household essentials",,0.00,3.00,78.00,Cash,Online,2022-05-15,True
TXN_4266749,CUST_11,Furniture,,0.00,7.00,266.00,Cash,In-store,2022-08-10,True
TXN_7014462,CUST_24,Patisserie,,0.00,2.00,37.00,"Credit Card",Online,2024-11-29,False
TXN_5147764,CUST_01,Furniture,,0.00,5.00,32.50,"Credit Card",Online,2023-09-06,True
TXN_1352194,CUST_17,"Electric household essentials",,0.00,4.00,86.00,"Credit Card",Online,2023-02-26,
TXN_5625684,CUST_22,"Computers and electric accessories",,0.00,4.00,80.00,Cash,In-store,2022-11-09,True
TXN_7894525,CUST_23,Butchers,,0.00,1.00,26.00,"Credit Card",Online,2023-01-31,True
TXN_5715500,CUST_17,Food,,0.00,3.00,100.50,"Digital Wallet",Online,2024-06-05,False
