Transaction_ID,Customer_ID,Category,Item,Price_Per_Unit,Quantity,Total_Spent,Payment_Method,Location,Transaction_Date,Discount_Applied
TXN_5266615,CUST_20,Patisserie,,6.50,0.00,0.00,"Digital Wallet",In-store,2024-04-10,
TXN_5612933,CUST_23,Butchers,,12.50,0.00,0.00,Cash,In-store,2022-06-02,
TXN_9103065,CUST_03,Food,,23.00,0.00,0.00,Cash,In-store,2022-05-21,True
TXN_1955780,CUST_18,"Milk Products",,27.50,0.00,0.00,"Credit Card",Online,2023-07-12,
TXN_6241198,CUST_24,"Computers and electric accessories",,35.00,0.00,0.00,"Credit Card",Online,2023-10-02,False
TXN_1768505,CUST_21,Food,,8.00,0.00,0.00,Cash,In-store,2024-08-24,True
TXN_3760533,CUST_04,"Computers and electric accessories",,32.00,0.00,0.00,"Digital Wallet",Online,2022-10-31,True
TXN_6585500,CUST_25,"Electric household essentials",,5.00,0.00,0.00,"Credit Card",Online,2022-10-09,True
TXN_6342389,CUST_02,Food,,30.50,0.00,0.00,Cash,In-store,2024-10-09,True
TXN_8315157,CUST_01,Furniture,,41.00,0.00,0.00,Cash,Online,2023-04-19,False
TXN_7528195,CUST_24,Patisserie,,24.50,0.00,0.00,"Credit Card",Online,2023-03-15,
TXN_3995208,CUST_05,Food,,17.00,0.00,0.00,"Digital Wallet",In-store,2022-06-02,
TXN_7467051,CUST_22,"Milk Products",,14.00,0.00,0.00,"Credit Card",In-store,2024-05-18,False
TXN_9868145,CUST_15,Patisserie,,9.50,0.00,0.00,"Credit Card",In-store,2023-06-02,True
TXN_3171724,CUST_18,Patisserie,,29.00,0.00,0.00,"Digital Wallet",Online,2023-05-07,False
TXN_1851869,CUST_20,"Electric household essentials",,33.50,0.00,0.00,Cash,In-store,2023-12-17,True
TXN_8972502,CUST_12,Food,,9.50,0.00,0.00,"Digital Wallet",Online,2024-05-05,
TXN_7869272,CUST_06,Butchers,,9.50,0.00,0.00,"Digital Wallet",In-store,2023-01-12,
TXN_7450689,CUST_18,Butchers,,12.50,0.00,0.00,"Credit Card",Online,2023-05-25,True
TXN_3573477,CUST_18,"Milk Products",,32.00,0.00,0.00,Cash,In-store,2023-08-22,True
TXN_4090954,CUST_21,"Milk Products",,32.00,0.00,0.00,"Credit Card",Online,2024-08-03,False
TXN_5238332,CUST_23,Beverages,,24.50,0.00,0.00,"Digital Wallet",Online,2025-01-15,False
TXN_9208311,CUST_06,"Electric household essentials",,33.50,0.00,0.00,"Digital Wallet",In-store,2023-04-12,
TXN_3964699,CUST_15,Patisserie,,29.00,0.00,0.00,"Credit Card",In-store,2023-12-19,
TXN_3306261,CUST_15,"Electric household essentials",,6.50,0.00,0.00,"Digital Wallet",In-store,2024-03-25,False
TXN_9478937,CUST_05,Patisserie,,23.00,0.00,0.00,"Digital Wallet",Online,2022-11-14,True
TXN_4311947,CUST_18,"Electric household essentials",,14.00,0.00,0.00,"Digital Wallet",In-store,2023-07-17,False
TXN_1834624,CUST_25,Patisserie,,39.50,0.00,0.00,Cash,In-store,2023-07-22,True
TXN_9663281,CUST_10,"Milk Products",,9.50,0.00,0.00,"Digital Wallet",In-store,2024-06-08,
TXN_8047218,CUST_17,Food,,30.50,0.00,0.00,"Credit Card",Online,2024-02-14,
TXN_4475227,CUST_18,"Electric household essentials",,21.50,0.00,0.00,"Digital Wallet",Online,2024-05-10,
TXN_2305144,CUST_24,Food,,36.50,0.00,0.00,"Digital Wallet",Online,2022-06-15,True
TXN_3311644,CUST_24,"Computers and electric accessories",,32.00,0.00,0.00,Cash,Online,2025-01-01,
TXN_4259454,CUST_09,"Computers and electric accessories",,33.50,0.00,0.00,"Credit Card",In-store,2024-07-29,True
TXN_8157843,CUST_11,"Milk Products",,38.00,0.00,0.00,"Digital Wallet",In-store,2023-03-29,
TXN_5211253,CUST_19,Furniture,,33.50,0.00,0.00,"Credit Card",Online,2022-07-12,True
TXN_8407265,CUST_08,Furniture,,41.00,0.00,0.00,"Credit Card",In-store,2024-08-30,
TXN_2598056,CUST_05,Furniture,,26.00,0.00,0.00,"Credit Card",In-store,2024-06-30,False
TXN_1799662,CUST_23,Food,,21.50,0.00,0.00,"Digital Wallet",Online,2022-01-09,False
TXN_6304327,CUST_18,"Electric household essentials",,32.00,0.00,0.00,"Credit Card",Online,2023-03-23,False
TXN_8970327,CUST_06,Patisserie,,14.00,0.00,0.00,"Digital Wallet",Online,2024-07-16,
TXN_5693955,CUST_08,"Electric household essentials",,17.00,0.00,0.00,"Credit Card",Online,2022-07-01,
TXN_4682522,CUST_07,"Electric household essentials",,26.00,0.00,0.00,Cash,Online,2024-07-09,False
TXN_7224775,CUST_02,Butchers,,21.50,0.00,0.00,Cash,In-store,2024-05-08,True
TXN_4338398,CUST_07,Food,,9.50,0.00,0.00,"Digital Wallet",Online,2024-09-14,
TXN_9298092,CUST_09,"Electric household essentials",,23.00,0.00,0.00,"Digital Wallet",In-store,2022-11-14,False
TXN_8812902,CUST_10,"Computers and electric accessories",,11.00,0.00,0.00,"Credit Card",Online,2022-11-17,True
TXN_4194229,CUST_20,Beverages,,35.00,0.00,0.00,"Credit Card",In-store,2022-02-02,
TXN_4879610,CUST_04,Food,,11.00,0.00,0.00,"Digital Wallet",Online,2022-08-05,
TXN_1223128,CUST_13,Butchers,,26.00,0.00,0.00,"Digital Wallet",In-store,2023-10-24,False
TXN_2252968,CUST_17,Patisserie,,15.50,0.00,0.00,"Credit Card",Online,2022-12-11,False
TXN_8297757,CUST_17,Beverages,,8.00,0.00,0.00,Cash,Online,2022-12-27,True
TXN_6330621,CUST_17,"Electric household essentials",,41.00,0.00,0.00,"Digital Wallet",Online,2024-01-12,
TXN_5545903,CUST_25,"Milk Products",,21.50,0.00,0.00,"Credit Card",In-store,2022-03-25,True
TXN_2414883,CUST_04,Food,,41.00,0.00,0.00,Cash,In-store,2022-02-01,
TXN_1720372,CUST_20,Food,,11.00,0.00,0.00,"Credit Card",In-store,2023-10-23,True
TXN_9279801,CUST_03,Furniture,,39.50,0.00,0.00,"Credit Card",In-store,2022-05-27,
TXN_7072261,CUST_19,Patisserie,,38.00,0.00,0.00,"Credit Card",In-store,2024-03-08,
TXN_9493727,CUST_07,"Milk Products",,36.50,0.00,0.00,"Credit Card",Online,2023-09-20,False
TXN_6073559,CUST_19,Butchers,,21.50,0.00,0.00,"Digital Wallet",Online,2023-07-18,False
TXN_2912144,CUST_06,"Electric household essentials",,33.50,0.00,0.00,"Credit Card",In-store,2023-12-21,
TXN_3425314,CUST_09,Butchers,,8.00,0.00,0.00,Cash,In-store,2024-10-14,False
TXN_5573824,CUST_16,Patisserie,,41.00,0.00,0.00,"Digital Wallet",In-store,2022-03-30,True
TXN_2450919,CUST_15,Furniture,,14.00,0.00,0.00,Cash,Online,2024-04-11,True
TXN_4174028,CUST_17,Butchers,,6.50,0.00,0.00,"Credit Card",Online,2022-01-07,
TXN_2997457,CUST_02,Beverages,,24.50,0.00,0.00,"Digital Wallet",Online,2023-07-04,False
TXN_3638067,CUST_11,"Electric household essentials",,35.00,0.00,0.00,"Digital Wallet",In-store,2022-04-21,
TXN_1069238,CUST_23,Food,,5.00,0.00,0.00,"Digital Wallet",In-store,2022-08-13,False
TXN_4823896,CUST_05,"Milk Products",,8.00,0.00,0.00,Cash,In-store,2022-07-21,False
TXN_4397672,CUST_04,Beverages,,41.00,0.00,0.00,"Credit Card",Online,2024-11-28,True
TXN_7422454,CUST_07,Butchers,,33.50,0.00,0.00,Cash,Online,2023-04-15,
TXN_2153066,CUST_17,"Electric household essentials",,29.00,0.00,0.00,"Digital Wallet",In-store,2024-03-28,False
